Note,SourceFilename,SourceCreated,SourceModified,SourceAccessed,ExecutableName,Hash,Size,Version,RunCount,LastRun,PreviousRun0,PreviousRun1,PreviousRun2,PreviousRun3,PreviousRun4,PreviousRun5,PreviousRun6,Volume0Name,Volume0Serial,Volume0Created,Volume1Name,Volume1Serial,Volume1Created,Directories,FilesLoaded,ParsingError
,ZENMAP.EXE-56B17C4C.pf,2023-10-25 17:04:39,2016-06-21 12:08:21,2023-10-25 17:05:58,ZENMAP.EXE,56B17C4C,93524,"Windows 8.0, Windows 8.1, or Windows Server 2012(R2)",1,2016-06-21 12:08:13,,,,,,,,\DEVICE\HARDDISKVOLUME2,669B1B2A,2016-06-21 09:09:24,,,,"\DEVICE\HARDDISKVOLUME2\$EXTEND, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86), \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ETC, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ETC\GTK-2.0, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ETC\PANGO, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIB, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIB\GTK-2.0, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIB\GTK-2.0\2.10.0, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIB\GTK-2.0\2.10.0\ENGINES, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE\ICONS, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE\ICONS\HICOLOR, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE\THEMES, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE\THEMES\MS-WINDOWS, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE\THEMES\MS-WINDOWS\GTK-2.0, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\CONFIG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\TEAMVIEWER, \DEVICE\HARDDISKVOLUME2\USERS, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\.ZENMAP, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\APPDATA, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\APPDATA\LOCAL, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\APPDATA\LOCAL\MICROSOFT, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\APPDATA\LOCAL\MICROSOFT\WINDOWS, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\APPDATA\LOCAL\MICROSOFT\WINDOWS\CACHES, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\DESKTOP, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\DOCUMENTS, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\DOWNLOADS, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\MUSIC, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\PICTURES, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\VIDEOS, \DEVICE\HARDDISKVOLUME2\USERS\PUBLIC, \DEVICE\HARDDISKVOLUME2\USERS\PUBLIC\DOCUMENTS, \DEVICE\HARDDISKVOLUME2\WINDOWS, \DEVICE\HARDDISKVOLUME2\WINDOWS\APPPATCH, \DEVICE\HARDDISKVOLUME2\WINDOWS\FONTS, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\EN-US, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.VC90.CRT_1FC8B3B9A1E18E3B_9.0.30729.8387_NONE_5094CA96BCB6B2BB","\DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64WIN.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\WOW64CPU.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNEL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\NTDLL.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\ZENMAP.EXE, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNELBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\LOCALE.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\APPHELP.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\APPPATCH\SYSMAIN.SDB, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USER32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\WINSXS\X86_MICROSOFT.VC90.CRT_1FC8B3B9A1E18E3B_9.0.30729.8387_NONE_5094CA96BCB6B2BB\MSVCR90.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\GDI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\IMM32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSCTF.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSVCRT.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBRARY.ZIP, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PYTHON27.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\ADVAPI32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SHELL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SECHOST.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\RPCRT4.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\COMBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SHLWAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SSPICLI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CRYPTBASE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\BCRYPTPRIMITIVES.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\TZRES.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\EN-US\TZRES.DLL.MUI, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\GLIB._GLIB.PYD, \DEVICE\HARDDISKVOLUME2\$MFT, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGLIB-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGTHREAD-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\INTL.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\OLE32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\WS2_32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\NSI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\OLEAUT32.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\GOBJECT._GOBJECT.PYD, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGOBJECT-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\GTK._GTK.PYD, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBCAIRO-2.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGDK-WIN32-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGDK_PIXBUF-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGIO-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGTK-WIN32-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBPANGO-1.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBFONTCONFIG-1.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\FREETYPE6.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBPNG14-14.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ZLIB1.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSIMG32.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBPANGOCAIRO-1.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBGMODULE-2.0-0.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\GDIPLUS.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\DNSAPI.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBATK-1.0-0.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBPANGOWIN32-1.0-0.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\COMCTL32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\COMDLG32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\WINSPOOL.DRV, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBEXPAT-1.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIBPANGOFT2-1.0-0.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\USP10.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SHCORE.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\CAIRO._CAIRO.PYD, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\GIO._GIO.PYD, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\PANGO.PYD, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ATK.PYD, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\PANGOCAIRO.PYD, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1256.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1251.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1254.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1250.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1253.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1257.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1255.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_932.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_949.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_874.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_1258.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_936.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\C_950.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\GLOBALIZATION\SORTING\SORTDEFAULT.NLS, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\EN-US\KERNELBASE.DLL.MUI, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\KERNEL.APPCORE.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\UXTHEME.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\TEAMVIEWER\TV_W32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\VERSION.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\CONFIG\SCAN_PROFILE.USP, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\.ZENMAP\SCAN_PROFILE.USP, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\CONFIG\ZENMAP.CONF, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\.ZENMAP\ZENMAP.CONF, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\CONFIG\ZENMAP_VERSION, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\.ZENMAP\ZENMAP_VERSION, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\_SOCKET.PYD, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\_SSL.PYD, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CRYPT32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\MSASN1.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\DEFAULT_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\DEFAULT_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\FREEBSD_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\FREEBSD_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\IRIX_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\IRIX_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\LINUX_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\LINUX_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\MACOSX_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\MACOSX_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\OPENBSD_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\OPENBSD_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\REDHAT_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\REDHAT_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\SOLARIS_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\SOLARIS_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\UBUNTU_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\UBUNTU_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\UNKNOWN_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\UNKNOWN_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\WIN_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\WIN_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_1_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_1_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_2_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_2_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_3_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_3_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_4_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_4_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_5_32.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\VL_5_75.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\THROBBER.PNG, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\SHARE\ZENMAP\PIXMAPS\THROBBER.GIF, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\WINDOWSCODECS.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\_HASHLIB.PYD, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CRYPTSP.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\RSAENH.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\BCRYPT.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ETC\GTK-2.0\GTKRC, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE\THEMES\MS-WINDOWS\GTK-2.0\GTKRC, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\LIB\GTK-2.0\2.10.0\ENGINES\LIBWIMP.DLL, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ETC\PANGO\PANGO.ALIASES, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ETC\PANGO\PANGO.MODULES, \DEVICE\HARDDISKVOLUME2\WINDOWS\FONTS\STATICCACHE.DAT, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\ETC\GTK-2.0\GTK.IMMODULES, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\PROFAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CLBCATQ.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\PROPSYS.DLL, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\APPDATA\LOCAL\MICROSOFT\WINDOWS\CACHES\CVERSIONS.1.DB, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\APPDATA\LOCAL\MICROSOFT\WINDOWS\CACHES\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.VER0X0000000000000002.DB, \DEVICE\HARDDISKVOLUME2\USERS\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\USERS\PUBLIC\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\SETUPAPI.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\CFGMGR32.DLL, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSTEM32\EN-US\SETUPAPI.DLL.MUI, \DEVICE\HARDDISKVOLUME2\USERS\PUBLIC\DOCUMENTS\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\DESKTOP\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\DOCUMENTS\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\MUSIC\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\PICTURES\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\VIDEOS\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\USERS\HUNTER\DOWNLOADS\DESKTOP.INI, \DEVICE\HARDDISKVOLUME2\PROGRAM FILES (X86)\NMAP\PY2EXE\SHARE\ICONS\HICOLOR\INDEX.THEME, \DEVICE\HARDDISKVOLUME2\WINDOWS\SYSWOW64\DWMAPI.DLL",False
