TOP.65067f0c.000be61a	START
TOP.65067fd7.000d6728	user_options->rp_gen_seed	0
TOP.65067fd7.000d6728	user_options->runtime	0
TOP.65067fd7.000d6728	user_options->scrypt_tmto	0
TOP.65067fd7.000d6728	user_options->segment_size	33554432
TOP.65067fd7.000d6728	user_options->self_test_disable	0
TOP.65067fd7.000d6728	user_options->slow_candidates	0
TOP.65067fd7.000d6728	user_options->show	0
TOP.65067fd7.000d6728	user_options->speed_only	0
TOP.65067fd7.000d6728	user_options->spin_damp	0
TOP.65067fd7.000d6728	user_options->status	0
TOP.65067fd7.000d6728	user_options->status_json	0
TOP.65067fd7.000d6728	user_options->status_timer	10
TOP.65067fd7.000d6728	user_options->stdout_flag	0
TOP.65067fd7.000d6728	user_options->usage	0
TOP.65067fd7.000d6728	user_options->username	0
TOP.65067fd7.000d6728	user_options->veracrypt_pim_start	485
TOP.65067fd7.000d6728	user_options->veracrypt_pim_stop	485
TOP.65067fd7.000d6728	user_options->version	0
TOP.65067fd7.000d6728	user_options->workload_profile	2
TOP.65067fd7.000d6728	user_options->brain_client	0
TOP.65067fd7.000d6728	user_options->brain_client_features	2
TOP.65067fd7.000d6728	user_options->brain_server	0
TOP.65067fd7.000d6728	user_options->brain_server_timer	300
TOP.65067fd7.000d6728	user_options->brain_port	6863
TOP.65067fd7.000d6728	user_options->brain_session	0
TOP.65067fd7.000d6728	proc_start	1694924759
TOP.65067fd7.000d6728	proc_stop	1694924759
TOP.65067fd7.000d6728	STOP
TOP.65068069.0008c07e	START
TOP.65068069.0008c07e	folder_config->cwd	D:\Downloads\Trash\hashcat-6.2.6
TOP.65068069.0008c07e	folder_config->install_dir	.
TOP.65068069.0008c07e	folder_config->profile_dir	.
TOP.65068069.0008c07e	folder_config->session_dir	.
TOP.65068069.0008c07e	folder_config->shared_dir	.
TOP.65068069.0008c07e	user_options->custom_charset_1	?l?d?u
TOP.65068069.0008c07e	user_options->custom_charset_2	?l?d
TOP.65068069.0008c07e	user_options->custom_charset_3	?l?d*!$@_
TOP.65068069.0008c07e	user_options->encoding_from	utf-8
TOP.65068069.0008c07e	user_options->encoding_to	utf-8
TOP.65068069.0008c07e	user_options->rule_buf_l	:
TOP.65068069.0008c07e	user_options->rule_buf_r	:
TOP.65068069.0008c07e	user_options->session	hashcat
TOP.65068069.0008c07e	user_options->separator	:
TOP.65068069.0008c07e	user_options->limit	0
TOP.65068069.0008c07e	user_options->skip	0
TOP.65068069.0008c07e	user_options->attack_mode	3
TOP.65068069.0008c07e	user_options->benchmark	0
TOP.65068069.0008c07e	user_options->benchmark_all	0
TOP.65068069.0008c07e	user_options->bitmap_max	18
TOP.65068069.0008c07e	user_options->bitmap_min	16
TOP.65068069.0008c07e	user_options->debug_mode	0
TOP.65068069.0008c07e	user_options->hash_info	0
TOP.65068069.0008c07e	user_options->force	0
TOP.65068069.0008c07e	user_options->hwmon_disable	0
TOP.65068069.0008c07e	user_options->hwmon_temp_abort	90
TOP.65068069.0008c07e	user_options->hash_mode	18200
TOP.65068069.0008c07e	user_options->hex_charset	0
TOP.65068069.0008c07e	user_options->hex_salt	0
TOP.65068069.0008c07e	user_options->hex_wordlist	0
TOP.65068069.0008c07e	user_options->hook_threads	8
TOP.65068069.0008c07e	user_options->identify	0
TOP.65068069.0008c07e	user_options->increment	1
TOP.65068069.0008c07e	user_options->increment_max	256
TOP.65068069.0008c07e	user_options->increment_min	1
TOP.65068069.0008c07e	user_options->keep_guessing	0
TOP.65068069.0008c07e	user_options->kernel_accel	0
TOP.65068069.0008c07e	user_options->kernel_loops	0
TOP.65068069.0008c07e	user_options->kernel_threads	0
TOP.65068069.0008c07e	user_options->keyspace	0
TOP.65068069.0008c07e	user_options->left	0
TOP.65068069.0008c07e	user_options->logfile_disable	0
TOP.65068069.0008c07e	user_options->loopback	0
TOP.65068069.0008c07e	user_options->machine_readable	0
TOP.65068069.0008c07e	user_options->markov_classic	0
TOP.65068069.0008c07e	user_options->markov_disable	0
TOP.65068069.0008c07e	user_options->markov_inverse	0
TOP.65068069.0008c07e	user_options->markov_threshold	256
TOP.65068069.0008c07e	user_options->multiply_accel_disable	0
TOP.65068069.0008c07e	user_options->backend_info	0
TOP.65068069.0008c07e	user_options->backend_vector_width	0
TOP.65068069.0008c07e	user_options->optimized_kernel_enable	0
TOP.65068069.0008c07e	user_options->outfile_autohex	1
TOP.65068069.0008c07e	user_options->outfile_check_timer	5
TOP.65068069.0008c07e	user_options->outfile_format	3
TOP.65068069.0008c07e	user_options->wordlist_autohex_disable	0
TOP.65068069.0008c07e	user_options->potfile_disable	0
TOP.65068069.0008c07e	user_options->progress_only	0
TOP.65068069.0008c07e	user_options->quiet	0
TOP.65068069.0008c07e	user_options->remove	0
TOP.65068069.0008c07e	user_options->remove_timer	60
TOP.65068069.0008c07e	user_options->restore	0
TOP.65068069.0008c07e	user_options->restore_disable	0
TOP.65068069.0008c07e	user_options->restore_timer	1
TOP.65068069.0008c07e	user_options->rp_files_cnt	0
TOP.65068069.0008c07e	user_options->rp_gen	0
TOP.65068069.0008c07e	user_options->rp_gen_func_max	4
TOP.65068069.0008c07e	user_options->rp_gen_func_min	1
TOP.65068069.0008c07e	user_options->rp_gen_seed	0
TOP.65068069.0008c07e	user_options->runtime	0
TOP.65068069.0008c07e	user_options->scrypt_tmto	0
TOP.65068069.0008c07e	user_options->segment_size	33554432
TOP.65068069.0008c07e	user_options->self_test_disable	0
TOP.65068069.0008c07e	user_options->slow_candidates	0
TOP.65068069.0008c07e	user_options->show	0
TOP.65068069.0008c07e	user_options->speed_only	0
TOP.65068069.0008c07e	user_options->spin_damp	0
TOP.65068069.0008c07e	user_options->status	0
TOP.65068069.0008c07e	user_options->status_json	0
TOP.65068069.0008c07e	user_options->status_timer	10
TOP.65068069.0008c07e	user_options->stdout_flag	0
TOP.65068069.0008c07e	user_options->usage	0
TOP.65068069.0008c07e	user_options->username	0
TOP.65068069.0008c07e	user_options->veracrypt_pim_start	485
TOP.65068069.0008c07e	user_options->veracrypt_pim_stop	485
TOP.65068069.0008c07e	user_options->version	0
TOP.65068069.0008c07e	user_options->workload_profile	2
TOP.65068069.0008c07e	user_options->brain_client	0
TOP.65068069.0008c07e	user_options->brain_client_features	2
TOP.65068069.0008c07e	user_options->brain_server	0
TOP.65068069.0008c07e	user_options->brain_server_timer	300
TOP.65068069.0008c07e	user_options->brain_port	6863
TOP.65068069.0008c07e	user_options->brain_session	0
TOP.65068069.0008c07e	proc_start	1694924905
TOP.65068069.0008c07e	proc_stop	1694924905
TOP.65068069.0008c07e	STOP
TOP.650680aa.0006572e	START
TOP.650680aa.0006572e	folder_config->cwd	D:\Downloads\Trash\hashcat-6.2.6
TOP.650680aa.0006572e	folder_config->install_dir	.
TOP.650680aa.0006572e	folder_config->profile_dir	.
TOP.650680aa.0006572e	folder_config->session_dir	.
TOP.650680aa.0006572e	folder_config->shared_dir	.
TOP.650680aa.0006572e	user_options->custom_charset_1	?l?d?u
TOP.650680aa.0006572e	user_options->custom_charset_2	?l?d
TOP.650680aa.0006572e	user_options->custom_charset_3	?l?d*!$@_
TOP.650680aa.0006572e	user_options->encoding_from	utf-8
TOP.650680aa.0006572e	user_options->encoding_to	utf-8
TOP.650680aa.0006572e	user_options->rule_buf_l	:
TOP.650680aa.0006572e	user_options->rule_buf_r	:
TOP.650680aa.0006572e	user_options->session	hashcat
TOP.650680aa.0006572e	user_options->separator	:
TOP.650680aa.0006572e	user_options->limit	0
TOP.650680aa.0006572e	user_options->skip	0
TOP.650680aa.0006572e	user_options->attack_mode	3
TOP.650680aa.0006572e	user_options->benchmark	0
TOP.650680aa.0006572e	user_options->benchmark_all	0
TOP.650680aa.0006572e	user_options->bitmap_max	18
TOP.650680aa.0006572e	user_options->bitmap_min	16
TOP.650680aa.0006572e	user_options->debug_mode	0
TOP.650680aa.0006572e	user_options->hash_info	0
TOP.650680aa.0006572e	user_options->force	0
TOP.650680aa.0006572e	user_options->hwmon_disable	0
TOP.650680aa.0006572e	user_options->hwmon_temp_abort	90
TOP.650680aa.0006572e	user_options->hash_mode	18200
TOP.650680aa.0006572e	user_options->hex_charset	0
TOP.650680aa.0006572e	user_options->hex_salt	0
TOP.650680aa.0006572e	user_options->hex_wordlist	0
TOP.650680aa.0006572e	user_options->hook_threads	8
TOP.650680aa.0006572e	user_options->identify	0
TOP.650680aa.0006572e	user_options->increment	1
TOP.650680aa.0006572e	user_options->increment_max	256
TOP.650680aa.0006572e	user_options->increment_min	1
TOP.650680aa.0006572e	user_options->keep_guessing	0
TOP.650680aa.0006572e	user_options->kernel_accel	0
TOP.650680aa.0006572e	user_options->kernel_loops	0
TOP.650680aa.0006572e	user_options->kernel_threads	0
TOP.650680aa.0006572e	user_options->keyspace	0
TOP.650680aa.0006572e	user_options->left	0
TOP.650680aa.0006572e	user_options->logfile_disable	0
TOP.650680aa.0006572e	user_options->loopback	0
TOP.650680aa.0006572e	user_options->machine_readable	0
TOP.650680aa.0006572e	user_options->markov_classic	0
TOP.650680aa.0006572e	user_options->markov_disable	0
TOP.650680aa.0006572e	user_options->markov_inverse	0
TOP.650680aa.0006572e	user_options->markov_threshold	256
TOP.650680aa.0006572e	user_options->multiply_accel_disable	0
TOP.650680aa.0006572e	user_options->backend_info	0
TOP.650680aa.0006572e	user_options->backend_vector_width	0
TOP.650680aa.0006572e	user_options->optimized_kernel_enable	0
TOP.650680aa.0006572e	user_options->outfile_autohex	1
TOP.650680aa.0006572e	user_options->outfile_check_timer	5
TOP.650680aa.0006572e	user_options->outfile_format	3
TOP.650680aa.0006572e	user_options->wordlist_autohex_disable	0
TOP.650680aa.0006572e	user_options->potfile_disable	0
TOP.650680aa.0006572e	user_options->progress_only	0
TOP.650680aa.0006572e	user_options->quiet	0
TOP.650680aa.0006572e	user_options->remove	0
TOP.650680aa.0006572e	user_options->remove_timer	60
TOP.650680aa.0006572e	user_options->restore	0
TOP.650680aa.0006572e	user_options->restore_disable	0
TOP.650680aa.0006572e	user_options->restore_timer	1
TOP.650680aa.0006572e	user_options->rp_files_cnt	0
TOP.650680aa.0006572e	user_options->rp_gen	0
TOP.650680aa.0006572e	user_options->rp_gen_func_max	4
TOP.650680aa.0006572e	user_options->rp_gen_func_min	1
TOP.650680aa.0006572e	user_options->rp_gen_seed	0
TOP.650680aa.0006572e	user_options->runtime	0
TOP.650680aa.0006572e	user_options->scrypt_tmto	0
TOP.650680aa.0006572e	user_options->segment_size	33554432
TOP.650680aa.0006572e	user_options->self_test_disable	0
TOP.650680aa.0006572e	user_options->slow_candidates	0
TOP.650680aa.0006572e	user_options->show	0
TOP.650680aa.0006572e	user_options->speed_only	0
TOP.650680aa.0006572e	user_options->spin_damp	0
TOP.650680aa.0006572e	user_options->status	0
TOP.650680aa.0006572e	user_options->status_json	0
TOP.650680aa.0006572e	user_options->status_timer	10
TOP.650680aa.0006572e	user_options->stdout_flag	0
TOP.650680aa.0006572e	user_options->usage	0
TOP.650680aa.0006572e	user_options->username	0
TOP.650680aa.0006572e	user_options->veracrypt_pim_start	485
TOP.650680aa.0006572e	user_options->veracrypt_pim_stop	485
TOP.650680aa.0006572e	user_options->version	0
TOP.650680aa.0006572e	user_options->workload_profile	2
TOP.650680aa.0006572e	user_options->brain_client	0
TOP.650680aa.0006572e	user_options->brain_client_features	2
TOP.650680aa.0006572e	user_options->brain_server	0
TOP.650680aa.0006572e	user_options->brain_server_timer	300
TOP.650680aa.0006572e	user_options->brain_port	6863
TOP.650680aa.0006572e	user_options->brain_session	0
TOP.650680aa.0006572e	hashes->hashfile	.\Kerberos-AS-REP.txt
TOP.650680aa.0006572e	hashes->hashlist_mode	5
TOP.650680aa.0006572e	hashes->hashlist_format	0
TOP.650680aa.0006572e	hashes->hashes_cnt	0
TOP.650680aa.0006572e	hashes->digests_cnt	3
TOP.650680aa.0006572e	hashes->digests_done_pot	0
TOP.650680aa.0006572e	hashes->digests_done_zero	0
TOP.650680aa.0006572e	hashes->digests_done	0
TOP.650680aa.0006572e	hashes->salts_cnt	3
TOP.650680aa.0006572e	hashes->salts_done	0
TOP.650680aa.0006572e	SUB.650680c1.00008fbd	START
TOP.650680aa.0006572e	SUB.650680c1.00008fbd	mask_ctx->mask	?1
TOP.650680aa.0006572e	SUB.650680c1.00008fbd	runtime_start	1694924993
TOP.650680aa.0006572e	SUB.650680c1.00008fbd	runtime_stop	1694924993
TOP.650680aa.0006572e	SUB.650680c1.00008fbd	hashes->digests_done_new	0
TOP.650680aa.0006572e	SUB.650680c1.00008fbd	status-after-work	5
TOP.650680aa.0006572e	SUB.650680c1.00008fbd	STOP
TOP.650680aa.0006572e	SUB.650680c1.0003fb94	START
TOP.650680aa.0006572e	SUB.650680c1.0003fb94	mask_ctx->mask	?1?2
TOP.650680aa.0006572e	SUB.650680c1.0003fb94	runtime_start	1694924993
TOP.650680aa.0006572e	SUB.650680c1.0003fb94	runtime_stop	1694924993
TOP.650680aa.0006572e	SUB.650680c1.0003fb94	hashes->digests_done_new	0
TOP.650680aa.0006572e	SUB.650680c1.0003fb94	status-after-work	5
TOP.650680aa.0006572e	SUB.650680c1.0003fb94	STOP
TOP.650680aa.0006572e	SUB.650680c1.00069afd	START
TOP.650680aa.0006572e	SUB.650680c1.00069afd	mask_ctx->mask	?1?2?2
TOP.650680aa.0006572e	SUB.650680c1.00069afd	runtime_start	1694924993
TOP.650680aa.0006572e	SUB.650680c1.00069afd	runtime_stop	1694924993
TOP.650680aa.0006572e	SUB.650680c1.00069afd	hashes->digests_done_new	0
TOP.650680aa.0006572e	SUB.650680c1.00069afd	status-after-work	5
